id	occurrences	char	shape_hex
g957	10	獲	666eb97faeb97e3ae8bebae81ebae80f3ae82f3ffc7b2aa81b2eac2f0bb42d7ebd000000
g958	8	呑	000ad02ffea01ab800bffffe6aeba91b82e47eaabd1ffff40e00b00ffff00eaab0000000
g959	8	串	002c002ffff82eaeb82eaeb82ffff82aaea83ffffc382c2c3ffffc3aaeac002c00000000
g960	8	牢	002c00bffffebaaaae692c091ffff87eaea4242c00bffffe6aaea9002c00002c00000000
g961	8	宗	002c00bffffebaaaae6bffe906aa903ffffc2aaea8076dd06e2cb929ac2800f800000000
g962	8	宣	002c00bffffebaaaae6ffff90aaaa00eaab00ffff00eaab00ffff06aaaa9bffffe000000
g963	8	煮	0038140fffb86abaf9bffffe06bea07faab02bfff00baab01aaaa42ceb2c64b34d000000
g964	8	劣	0138801b39e0bdfabd206b586af9003fac002ffffe1abaae01b40e2bd2ae1e02f8000000
g965	8	伸	0282c007aae90b3ffe2e3ace7e3ffe6e3aee0e3aee0e3ffe0e02c00e02c00e02c0000000
g966	8	但	02aaa807bffc0b382c2e3aac7e3ffc6e382c0e382c0e3ffc0e2aa80e6aa90ebffe000000
g967	8	九	02c00002c0003fff802aeb8002c38002c38002c38403838e0b438e6e03fe2801a8000000
g968	8	矢	0380000bfff81faea47d2c00142c00bffffe6abea900be0006eb906f82f9290068000000
g969	8	井	0382c00382c03ffffc2baae80382c06baae9bffffe0742c00b02c02e02c01802c0000000
g970	8	郎	0383fe3ffbae3abb9d3abba83ffbb8383b9d3ffb8e3aa79e3877bd7fffa4baa780000000
g971	8	承	06aa800bffc02a1a903f6ee90bbefd0eaeb41eff782dae6cbaffae21ac0800f800000000
g972	8	弟	0741d02bebe83ffffc1aaeac2ffffc2eaea93ffffe01fc0e1bac7e7e2c28142c00000000
g973	8	益	0a00a00782d03ffffc2aeba80782d06e00b92ffff82eebb82ceb386eebb9bffffe000000
g974	8	償	0a63980ebbb92deaae3cbab9bc3ff83c6aa82cbaac2cbaac2cbaac2c6ef82c7868000000
g975	8	疾	0aaea91ffffebea0002ebff80eeba42e4b00befffe2dafa9282fd03af9f919e078000000
g976	8	俄	0aaee80ebeee2d2ce43cfffebcaee93c2dad2c6fae2dfd7c2c6cba2caefe2cb989000000
g977	8	儲	0abce00e6af92efded3daafdbcfaed3ca6ee2cabfd2efeac2eeeac2eeefc2efeac000000
g978	8	杖	0b00e00b00e03feffe2b9ae90f94e02ff8e07b6ec01b0f800b0b800b6ef90b786c000000
g979	8	払	0b02800b02c03fe3802b93800b57400beb10bf4a382b0e2c0b2ebd2b7fee2e2808000000
g980	8	柱	0b07400b02803feffe2b9ae90f82c02feae87b6ffc1b02c00b02c00b2ae90b3ffe000000
g981	8	軌	0b0b00bfeb006baba0bffff0bbabb0bbabb0bfebb06b9bb9bfeeba6badbe0b0828000000
g982	8	趣	0b2a803fffe82babbc2baf6c3febec1b2ffc3beb783fbfbd7f6798bbfffd20aaa8000000
g983	8	凡	0bff800bab800b03800b63800bb3800b3b800b13840e038e2d038e7803fe2401a8000000
g984	8	袖	0e02c00e02c03feae92bbffe0bbace2efaeebfbffe1ebace0e3ace0e3ffe0e3aae000000
g985	8	拙	0e02c00e2eecbfeeec6eaeec0eaffc0fc2c0be3ace6e3ace0e3ace6e3ffe3d3aae000000
g986	8	控	0e02c00e3ffebfbaae6e6ab90e6eb90f9d7dbe1aa86e2ffc0e02c06e2ae93d3ffe000000
g987	8	愉	0e07801e1ee03bb8793b6fe86aa9186efeec0eeaec0eeaec0efeec0eea6c0ee938000000
g988	8	悦	0e28281e1db43b3ffc3bbaac6a782c6e3ffc0e2ee80e1ee00e2ce90eb8ee0e60bd000000
g989	8	損	0e2ff80e2eb8bfdaa46ebffc0ebaac0ffaacbe3ffc6e3aac0e3ffc6e6d793d2968000000
g990	8	提	0e2ffc0e2eacbfeffc6eaeac0e9aa80ffffebe2ae96e2efc0e2ee86e7fe93d72fc000000
g991	8	概	0e69a90ebefe3ffaec2ebeec2fbaed3ffffebeb0382eb9b80ebafa0ebfee0ef69d000000
g992	8	貫	0ffff86eaeb96ebab92ffff01aaaa42eaab82eaab82eaab82ffff86f82f93e41bc000000
g993	8	刀	1aaaa82ffffc00b02c00b02c00a02c00e02c01d02c02c02c07802c2e06bc1803e4000000
g994	8	竜	1aaea42ffff80281d0bffffe6aaaa90ffff00eaeb00eaeb00ffff40e2eae001ffd000000
g995	8	浪	1d03800bbffc22baac78bffc1dbaac00baac0abffc0eb3ad2db2f479beb926f928000000
g996	8	鋭	1e64282badb476fffc7fbaac2e782cbfbffc6e6ee8aedee03f6ce96ff8ee7aa0bd000000
g997	8	崖	242c183ffffc2aaaa83ffffc3aaea83afff83aaea83aaea83bfff8b6aea92bfffe000000
g998	8	逸	243a9078bae029eae401ebb868ebb8bcaee42c2ac92db6fe2e90a8bbfffd20aaa8000000
g999	8	誉	2460642c78e0bffffe6baae96eaab92ffff80aaaa00aaaa02ffff82eaab82eaab8000000
g1000	8	逮	24aea078aeb02afffc01aeb868fff0bddf642cbff82deeb92e4818bbfffd20aaa8000000
g1001	8	沫	2803801eaba914fffeb40380286ba800bffc0d0bd02d2ff428bbbd78a39d704384000000
g1002	8	沌	2803941eabfd14ff90b4939828e3ac00e3ac0debac2dfffc2893897803ae7002fd000000
g1003	8	浴	2828901eb8b825a228780b801d7ef401e42d0abff80ebab82db03878bff824bab8000000
g1004	8	潮	2838fe1ffeee15b9eeb6fefe2aeeee02eeee0efefe2eb9ee2afeee79bade70389d000000
g1005	8	渉	2863801eb3f814b3a4b6fffe29aba900b3b80eeb9e2d4fb82802e079af8070b800000000
g1006	8	泄	2863b81eb3b825b3b87afffe1ebbb900b3b80ab3b80eb3f82db00078bffe24baa9000000
g1007	8	漢	286eb91e6eb9256aa878bbac1dbbac006ba80abffc0e6ba92d6be978aee924b86c000000
g1008	8	潰	28aba81eebac14fffcb5aba929aaa900fffc0deaac2deaac28eaac78bab871f8bd000000
g1009	8	漫	28bffc1ebaac25baac786aa81dfffe00eeee0aaaa90efffe2d2e7878aff92479b8000000
g1010	8	浮	29aafc1effad14729db43698282aa4003ff80d01e02dfffe28aae9781ac0700f80000000
g1011	8	硝	2a96c83feedd0e0ff82c1ae82feffc7eeeac7eeffc2eeeac2eeffc2fec6c2c2c38000000
g1012	8	群	2a9a183fe7686eeffebffae92ee6e83febfc2e90e0bfeffe2ceae92fe0e02e90e0000000
g1013	8	弊	2ba6e92bb6fe3fffac3baaec3fbaf93bb79d02c2c0bffffe6beae90b82c03e02c0000000
g1014	8	城	2c00e92c6aed2cbffebfb0e06ebfe82cbbee2cbbbc2fbbb8beeef6a4eaee00619d000000
g1015	8	揮	2caaa92cfffebfebae6e2ba42ebffc2fbbacbcbbac6cbffc2caba96cfffe380380000000
g1016	8	掲	2cbffc2cbaacbfbffc6ebaac2e6ea82f7ffebdfaee6c7e8e2c3aee6c2fee3801f8000000
g1017	8	勧	2ea2c07ff2c06ba6e9bffbfe1ee6ce2ee6cebff28e2ee38e2ee74e2fffae2ea6b8000000
g1018	8	霧	2ffff82aaea83aadac3aadac2a86003fdffc6e9bb46fafad7e4ae82b0bac1e1e68000000
g1019	8	誇	3faba82a7ffcbfaef86abebd3f9ff42a6aa82a7ffc3f9ea43aaff83f86b83a42f4000000
g1020	8	胸	3fac003baea93bbffe3ff55e3bbeee3bbbae3fbeee7bbaaeb3bfee77a0ad2740b8000000
g1021	8	胞	3fea003aebfc38eeac3fffec3aeaec3ae2ec3fefec38eeb878ee09b2eeae22dbfd000000
g1022	8	麗	3febfc2a96a83aebac25aa583ffffc3aeba43aebb83ffff87ae3a4b6e3a92bfafd000000
g1023	8	賜	3feffc3aeeac3aeffc3feeac3aeffc3fdba93aeffe3fdaee2aaede7aebee249a3d000000
g1024	8	謂	3feffe2aaeeebffffe6aaeee3fdaa92a8ffe2a8eae3fceae3acffe3fce0e3a8e2d000000
g1025	8	預	3feffe2aeae91e8bfc0b8bacbffbfc6bbbac0bebfc0b8bac0b0bfc2b0aa92e0a59000000
g1026	8	則	3ff02c3ab3ac3ab3ac3ff3ac3ab3ac3ff3ac38b3ac3ff3ac2ea02c7df5ac2460f8000000
g1027	8	烈	3ffc0e2baace0bfece2eaece7f6ace12f6ce2bd0ae1e00bd28eb2838a76c64a348000000
g1028	8	胃	3ffffc3aaeac3ffffc3aaeac2aaaa82ffff82eaab82eaab82ffff82c02b82c02f4000000
g1029	8	輩	6aeba96aeba92aeba86febfe24aa00bffffe1aaea42eaeb82eaeb86aaea96aaea9000000
g1030	8	綺	6aeba9bffffe1aeba42ffff86baee9bffffe1baee42ffff82aaea83ffffc002c00000000
g1031	8	薦	6baae96baee93ffffe3aeba83aebac3ffffc3aeaa83aeaa877fffeb6aaae2abaed000000
g1032	8	郭	6baafebffeee2aa6dd3abae83ffae82aa6dd2ab6ce6aeedebffaed1ac2d40f82c0000000
g1033	8	頃	b03ffeb02ba9b26ffcbbaeacbe2ffcb02eacb02ffcb2aeacbfeffc2aae7900392c000000
g1034	8	酵	bfead46e9ffc6e9ae9bfeffeaea6e0befff8aaa9b8bfeaf9baeffebfe6e0b003d0000000
g1035	6	志	002c006aaea9bffffe002c003ffffc2aaaa80198042ade1c3ac4ae76eae811ffd0000000
g1036	6	喋	003b38bfbffebb7bb9bb3bf8bb3aa9bb3ffebb6ba9bbbffebf2fe4b0bbbd002394000000
g1037	6	往	0247400b42802dbffe26aae90b42c02e2ae8be3ffc1e02c00e02c00e6ae90ebffe000000
g1038	6	創	02d02c0bbaec2eafec2ffeec2eaeec2eaeec2ffeec3aaaec7bae2c7bfe6c1ba938000000
g1039	6	慈	0782d0bffffe6aaae92e86e46e9bb81ea2dc7ffbfe292a852ade587aeaee25ffd9000000
g1040	6	僻	0aa9380efefe2deead3ceeacbce9fe3ce9b92dfeb92efafe2eba382dbe382c3938000000
g1041	6	停	0aaba90efffe2d6aa83cbaacbcbffc3caaa92cfffe2ceaae2c3ff82c1ac02c0f80000000
g1042	6	偶	0abff80ebbb82dbff83cbbb8bcbff83daba92efffe2ecb9e2eebbe2eeeae2ec03d000000
g1043	6	礼	0b0b000b0b003ffb002aeb0002db001bdb00bfbb002b1b040b0b0e0b0bae0b07fd000000
g1044	6	拘	0e0e000e1ea9bfeffe6eb80e0eafce0feecebe2ece6e2ece0e2fce6e00ae3d00b8000000
g1045	6	輌	0e2aa9bfbffe6e6ae9bfbffeaebaeeaebefabfbaea6e7ffebfbaee6e72ee0e31ad000000
g1046	6	狂	199aa92feffe1f80e07ec0e026d0e007effe2eeae978e0e010e0e01aeae90faffe000000
g1047	6	席	1aaea92ffffe2dbae82efffc2c3ae02c3fe02daba83afffc3acb2cb6cb7c218b24000000
g1048	6	癒	1aaea96ffffebc1f907db8b92c9a98bcebaeacebae38eb6e78aa08b6baad222ff5000000
g1049	6	糖	1eaba8aefffc2fbba46ebbb8bffffe2ebbb93ffff8befaa86ebeac1eeffc0e6eac000000
g1050	6	迂	282aa81e3ffc2402c0786ae918bffe6902c0be02c00e1fc01e0a407bfffd20aaa8000000
g1051	6	泌	282e001e0b60140978b40eb0288ee800eeed0edf8d2edf5428be387afeb871dbf4000000
g1052	6	召	2aaaa83ffffc00e02c06c02c7e42f81401a00ffff80eaab80e00380ffff80eaab8000000
g1053	6	罠	2aaaa83ffffc3aebac2aaaa82ffff82eaab82ffff82eaea82eaba86fe7aeba91b8000000
g1054	6	耗	2b90a03fefe42b9b803febf82b9fa43fe3a81f9bfc2fef80bba3892b03ae0b02fd000000
g1055	6	襲	2baba82eeba8bffaac2aaba83abba83abba838a7ad2aaea82bebb87aeaf40fe8bd000000
g1056	6	跳	3fcbb03adbb43afbba3febb92b8bb03b9fb93befba3b1bb47bcfb9beaeba60187d000000
g1057	6	蔽	6baae9bffffe1251d07bb9e97baafebffbecb7baecbfa8b8a7b8f4b3baedb2b598000000
g1058	6	講	bfaeb96a7ffebfaeb86a6eb8bfbffe6a6ba86a7bacbfbffcbabbadbfbaadba78b8000000
g1059	4	ε	000000000000000000000000007e0000eb8000f90002f80002ea0000be00000000000000
g1060	4	昨	000b00bf8ba9bb9ffeb3af00bbfba8bfabfcb38b00b38ba8bf8bfcba4b00600b00000000
g1061	4	噂	0028743fafed3b6ae83bbaec3bb8bc3bbaac3bbaac3b6ab83fbffe3829b00005e0000000
g1062	4	寂	002c00bffffebaaaae63a3fd03a2acbffbac6ba7b827a2f8b7b9f42b97fd0f4758000000
g1063	4	卑	00a0002ffff82ebab82ffff82ebab82ffff81baea46baea9bffffe000e00000e00000000
g1064	4	暇	00befebfbaaebbbafebbbea9bbb0febfbeaebbbadebbb9fcbfbeb8bab1ee60b088000000
g1065	4	俊	024a6007aeb80bbfe82e28ee7eb8bd6e6ba80e1ffc0e7e280e27f40e6fb90e392c000000
g1066	4	其	0382c03ffffc2baae803ffc003aac003ffc003aac0bffffe6baaa96b82e92e00b8000000
g1067	4	級	061aa42e2ff8b98e382f8eb81e8ebc7edf6c3fbee82a9df47ae9f8aabb9e5e6248000000
g1068	4	袋	062ca01faffe7efea92e0b890e02fe0918683ffffc2beba86fc2f82aecb90fe82d000000
g1069	4	倫	0a0b800e2ee02db4783dfffdbc5a943cfffc2ceeec2ceeec2cfffc2ceeec2ce9a8000000
g1070	4	偽	0a22800e7a802d6fa43cbff8bc0eb83c2ffc2c7aad2dfffe2e996e2caede2c89bd000000
g1071	4	巻	0a39d01bbbe42ffff800ab00bffffe6baae96ffff92aaba80bff900baab807fff4000000
g1072	4	偏	0aaaa90efffe2caaa83ceaacbcfffc3ceaa82cfffe2cfbae2eeffe2eebae2caa5d000000
g1073	4	甘	0b00e06baae9bffffe0b00e00b00e00bffe00baae00b00e00baae00bffe00b00e0000000
g1074	4	校	0b02c00b1ae93ffffe2b9a740f9d282ff92d7b5b781b07e00b02e00b2fb90b1d28000000
g1075	4	怯	0b02c02b02c03baffc3bdae8ab82c0ab7ffe1b2ba90b07a80b0b2c0b2ebd0b2fed000000
g1076	4	執	0b03803fc3802b8ff8bfebb82ac7b8bfef786b97b86b9ab8bfee3a0b1d3a0b2c2e000000
g1077	4	州	0b092c0b0e2c2b5eac3baeecbbbefc7b3ebc1b0e6c0e0e2c1e0e2c2d0e2c08092c000000
g1078	4	飼	0b4aa92eeffebbaa8e3fefce3aea8e3aeece3feece3a9fce3aca8e7fe06eb9903d000000
g1079	4	将	0baafc6bbfa93f125d2f76ac1b25680b6ab91fbffe7f1d387b0a381b02b80b02f4000000
g1080	4	緯	0d1ba46c1bb8ba7ffe3f6aa92e6eac7eaffcbeeae82a6ee87bfffeaaeae95e82c0000000
g1081	4	紹	0d2ffe6c1baeba478e3f6e6e2e593d7e9aa9beeffe2a6c0e7bac0eaaeffe5eaeae000000
g1082	4	掟	0e02c00e3ffebffaae6e9aa80eaffc0fc2c0be12e86e2efc0e2ec06e7fe93d72fc000000
g1083	4	悼	0e03a81e03a83b3ffc3bbaac6a7ffc6e3aac0e3ffc0e6ba90ebffe0e03800e0380000000
g1084	4	拾	0e07800e0bd0bfadb86eb42d0ebff80faaa4bebffc6ebaac0eb02c6ebffc3dbaac000000
g1085	4	蜂	0e0ba80e2ffcbfee78aeebf9aedfb8aedae9bfdae90e8ffc0edae96ffffebaa2c0000000
g1086	4	抵	0e1aa80e2ff8bfecb06eacb00eaffe0feeb9be2cb06e6fb40eba7a6e2abe3d3fdd000000
g1087	4	准	102890383ad01dbffe02fae902fffc09bae82dbffc2cbae878bae920bffe00b000000000
g1088	4	縛	1802e8a83ffeba2ae93e3aee2a3ffe7b7aeebeaab92e3ffe6f6eb9ae9eb86d44f4000000
g1089	4	営	1824281e2cb4bffffebaaaaebbffee0baae006ba902ffff82eaab82ffff82eaab8000000
g1090	4	犯	19affc2feeac1f6c2c7fac2c27acac07ecb82fec007aec0412ec0e1baeae0e5ffd000000
g1091	4	農	1aeba42eebb82eebb82ffff86aaaa86eaaa82efff02eaaa93aefb9baebf927a4b8000000
g1092	4	懇	1b8ffc7baeac1edffc7aceac6eeeec2aeeb97aefad039d082ade587aeaee25ffd9000000
g1093	4	挙	1c74341e2cb43ffffc2beaf87fabad27fe941aaea41aaea4bffffe6aaea900f800000000
g1094	4	釣	1e0e002b8ea976effe7fbc0e2e580ebfc60e6e878eaec18e3f400e6fc0ae7a80b8000000
g1095	4	鎮	1e2ae92baae976effc7faeac2e6eacbfeffc6eaeacaedaa83f7ffe6fea797a9928000000
g1096	4	述	2003b978039818fffc69aba8be3bb80eb7ac0ef39e0e638d1e02407bfffd20aaa8000000
g1097	4	週	24fffc78ebac28efec00ebac68eaacbcefec2deeec2dcafc2e4064bbfffd20aaa8000000
g1098	4	辿	2803801e938924e38e78e38e18e38e69e38ebefffe0eeaae1e90097bfffd20aaa8000000
g1099	4	淀	2803801efffe14eaaeb46aa828bffc0003800d43a82db3fc28b78079ffa971cbfc000000
g1100	4	湯	28bffc1ebaac14bffcb4baac286aa800fffe0dbaa92eeeee28aede782bee700ab8000000
g1101	4	競	2b96e83febfc6ee7a9bffbfe2a96a83aebac3aebac2fd7f82eebb97aeaba61897d000000
g1102	4	革	2baae83ffffc03aac003ffc01aaea42eaeb82ffff81aaea4bffffe6aaea9002c00000000
g1103	4	拠	2cb0a02cbef0bfbab06eaab02eeab02feeb4bcbeba6c2eae2c3e586dfba93892fc000000
g1104	4	摂	2cbffe2c6eb9bfaff86e6eb82c2eb92fbff9be68286c7d7d2c08206c2da438b86d000000
g1105	4	曇	2ffff82eaab82eaab81aaaa42aaea83aadac3aadac1aaaa06aaaa96beaf92ffeb8000000
g1106	4	腺	3f8b003bbff83bbab83fbab83bbff83bab943fbffc7b9ff4b3bbb877abad274b44000000
g1107	4	脇	3f9ba83baffc3b8b6c3fadbc3b84643bac383fbfbe7bab7ab3ab7a77bbba27baad000000
g1108	4	孤	3faab82bbff90b7bb80e3bb80e7bb86fbba83e3bac0e3bac0e7bad2eb7ee2d2ba8000000
g1109	4	腑	3faae93bbffe3bba183fbbac3bbbbe3bbf6d3fbfac7bbbbcb3b76c77f36c27a338000000
g1110	4	腫	3faafc3bab803bfffe3faba83bbbac3bbffc3fbbac7baba8b3bffc77aba927bffe000000
g1111	4	膜	3faeb93bfffe3baeb83fbaac3bbffc3bbaac3faba87bfffeb3abe977bef927b868000000
g1112	4	賭	3fc3803adb9d3aeffe3febad3afffe3febed3afffd3feeac2aaeac7aeffc24aeac000000
g1113	4	託	3fdab42a8fe8bfe3806a93803fc3ac2aafe82a9b803fc3803ac3893fc3ae3a82fd000000
g1114	4	裂	3ffdac2baaec1ffeec7baaec2ae0ac1f58783ffffc2beba86fc2f82aecb90fe82d000000
g1115	4	猟	6666197fbbb87e2af4be3ff81e3bb80f3ff82f3bb87b3bb81b7ffa2fb3ae2e639d000000
g1116	4	百	6aaaa9bffffe02d0002ffff82eaab82c00382ffff82eaab82c00382ffff82eaab8000000
g1117	4	案	6abaa9bffffe6abaa91bebe406ff902fe2f80a2c203ffffc2affe8bfadbe282c18000000
g1118	4	繋	6ba3f42ba7ba3bb76d3bbbfc6ba6a83bbbbd06b6040bebb46afebd2bbad92e7af4000000
g1119	4	貰	6ebae9bffffe0ebae00eaaa90aaaa92ffff82eaab82eaab82eaab81bffe47e82bd000000
g1120	4	靭	6ee6a9bffbfe2ee2ce1b96ce3ffbce3bb7de3ff2fe2ba3aebffb4e6bab6e038a38000000
g1121	4	顎	befbfeaeb6e9befbfc2a8bac3fcbfc6aabacbffbfc2e9bac7febfc1aeaa90b8a59000000
g1122	4	陽	bfbffcbbbaacb77ffcba3aacba2aa8b7bffeb3aea9b7faeebb6eeeb52aeeb00a78000000
g1123	4	騒	bfeffcbb9bacbfc7b8bb9af9bfda68bb9ae8bfeffc59aeecaeaffcaeaaed53efed000000
g1124	4	歌	bff3406ae3a93eebfe3aef9e2aeafe6ae1e8bff2f029e2f83ae7b83eef2c22d624000000
g1125	2	叶	0002c0bf82c0bb82c0b3aae9b3bffeb382c0b382c0bb82c0bf82c0b002c00002c0000000
g1126	2	寸	000380000380bffffe6aaba90403800e0380078380014380000380006b80003f40000000
g1127	2	盛	000b743ffffc3aaba83ffbb87ab3e9b2fbfe719a682ffff82eebb86eebb9bffffe000000
g1128	2	晴	002ae8bfaae8bbbffcb3aae9bbaaa9bfbffcb3baacb3baacbfbffcba78ac6038b8000000
g1129	2	嚇	003838befefebab9b9bab9b9bafefebaacacbaaaaabbabaabeadadb1edec00a8a8000000
g1130	2	冬	00b00006ffe02faad01ad2c000ff406bebe93e64bc006e0002a50002be80000a80000000
g1131	2	怠	01e0606bebf83ffaad0aaaa40ffff80eaab80ffff8119e042ecaa87aeaee21ffd9000000
g1132	2	幼	0242c00742c01b0ae97e8ffe2ed2ce0b82ce07428e0ea38e6eb78e3ebfae0026b8000000
g1133	2	免	02ea8007ffc01e07407ffff82eaeb82eaeb82ffff802c38407838e6f43fe2801a8000000
g1134	2	札	038b00038b003ffb002beb000bdb001ffb007bab00278b04038b0e038bae0387fd000000
g1135	2	災	0a1e2c2d78b438b4e01e2d780609181438602d78a008bd5002db40af42e8790068000000
g1136	2	仇	0a2c000e2c002dae903cffe0bc2ce03c28e02c38e02c38e92cb0ee2ce0fe2c6068000000
g1137	2	借	0a2cb00ebffc2d6eb83caeb9bcfffe3c6aa82cbffc2cbaac2cbaac2cbffc2cbaac000000
g1138	2	仰	0a6ea90ebefe2db0ee3cb0eebcb0ee3cb0ee2cb5ee2dbeee2ce4e82c00e02c00e0000000
g1139	2	傾	0a92fe0ee1b92de2fe3ceaeebcfefe3ce6ee2ce2fe2ceeee2cfffe2c69ed2c0289000000
g1140	2	働	0aadb00eb9b02effb93dbafebebbba3effba2ebbba2dbaaa2efeea2dbaee2ee9a8000000
g1141	2	衝	0aae691dbabe7aff8066ba691fbbbe7eff2c7ebb2c2dba2c2eff2c2dbaac2efa78000000
g1142	2	忙	0b02c02b02c03bbffe3beea9ab9e00ab0e001b0e000b0e000b0e000b0ffc0b06a8000000
g1143	2	牲	0b02c03b2ec03feee9bbbffe6b2ac00b86c02faffc3b1ae80b02c00b2ae90b3ffe000000
g1144	2	斬	0b06b8bffbe96bab00bffba9bbbbfebbbb38bffb386bab38bffb386bae380b0638000000
g1145	2	繕	0d1d286c3ffeba5ae83f5ae82e7ffe7e9ad8bebffe2a5aa97baeaeaaeffe5eaeae000000
g1146	2	捻	0e0bd00ebdb93fafec2e6aa40e7ff80f86b43e1a942e2ecd0eac592e6eb82d1ff4000000
g1147	2	犠	0e1d742ebffe3faba8ae6ba86ebffe0eabb96faeb9ae6eb90e6fbd0e2eba0e7dad000000
g1148	2	輳	0e2ba8bfeba86eaff8bfebb9aefffeaeeeb9bfefed6eaae8bfebe86eafb90e1d28000000
g1149	2	輻	0e2ffebfdaa96e8ffcbfceacaecffcaedaa9bfeffe6eaeeebfeeee6eaffe0e2eae000000
g1150	2	吊	0ffff00eaab00e00b00ffff00abaa02abaa83ffffc38382c3838ac3838b8003800000000
g1151	2	齢	1791e02b92b4bffb687bbffe3bb5a43ffbfc3b76ec3ff2ec37b2fc3ff2d43aa2c0000000
g1152	2	刃	1aaaa82ffffc00b02c00b02c07b02c0bf42c00fe2c02d92c07802c2e06bc1803e4000000
g1153	2	寿	1aaea42ffff80aaea00abaa0bffffe6abae92aeae83ffffc1bb4e07d2ae01003d0000000
g1154	2	痺	1aaea96ffffebc28007efffc2eebacbeebacaefffc3877807bfffeb2aba9200380000000
g1155	2	痴	1aaea96ffffebd80a87efefc2fb9ecbeb9ecaefeec3878ec78fdecb2defc2184ec000000
g1156	2	瀕	1f5bb87adfbabadbb43feffe3adbb93acbf93fcbbe3aaf783a8bba7febfebade89000000
g1157	2	岩	242c183aaeac3ffffc6aaaa9bffffe02c0001bfffc7eaaac2e002c0ffffc0eaaac000000
g1158	2	遮	24aae978fffe28ebb900fffe68eb38bdebf82ed6582cb7aa2e6255bbfffd20aaa8000000
g1159	2	遥	25aafc78ffa92877a8007ab4686ba4befffe2debad2cfffc2eaaa8bbfffd20aaa8000000
g1160	2	狩	2642c02fbffe2e3aae7f24b91b6ab90bbffe2f89b0778ab01386b01b82b00e02e0000000
g1161	2	洩	280b001efffc14ebacb4fffc28ebac00fffc0deba82d92b82806e979afbe70b82d000000
g1162	2	讐	29d768beefb92ee6b92ee3b92ff3fe06aa906aaaa96aaaa906aa900eaab00ffff0000000
g1163	2	否	2aaaa83ffffc006d000afae07fb9bd2424142ffff02eaab02c00b02ffff02eaab0000000
g1164	2	妻	2aaea83ffffc0aaea40aaeb8bffffe0aaeb80afaa4bffffe07e2d06affe93fa5bc000000
g1165	2	看	2aaff81abaa41ffff86abaa96aeaa907fff86faab837aab803fff803aab803aab8000000
g1166	2	憩	2ad1d01b9bfcbffbac2b9bac3aebfc3febac2a9aa82aee182ec9bc7aeaee21ffd9000000
g1167	2	旧	2cbffc2cbaac2cb02c2cb02c2cbffc2cbaac2cb02c2cb02c2cbaac2cbffc2cb02c000000
g1168	2	掘	2cfffe2ceaaebfeaae6efffe2eead82feeecbceffc6ce2c02deece6eeffe38aeae000000
g1169	2	恩	2ffff82ebab82effb82ebeb82ddb782ffff81aaaa42aee182ec9bc7aeaee21ffd9000000
g1170	2	肪	3fc2c03adae93aeffe3fcb003acbfc3acbac3fcb2c3acb2c7ace2cb6eebc2388f4000000
g1171	2	践	3fcb783acbb83aeffd3fdba42b9ff83b8ba83beffd3b1ae87bc2f8beabfa601e3d000000
g1172	2	謀	3fce382abffebfeeb96a9ff83fceb82a8ae42abffe3febf93adff83feeed3a86c4000000
g1173	2	励	3ff2c03aa2c03aa6e93ffbfe3b82ce3bf2ce3bb28e3bb38e3bb74ebabbae66e6b8000000
g1174	2	黙	3ff8ed3aa8e93ffffe3aaae92aa5e03ffaf42aabb8bffb2d6a96182ceb6c64a34d000000
g1175	2	弄	3ffffc2aaea82ffff81aaea4bffffe6aeae96aeae8bffffc0782c02f42c01d02c0000000
g1176	2	厚	3ffffe3aaaa93afff83aeab83aeab83afff838aaa038aae07bfffeb6aba9202f40000000
g1177	2	玩	6a2aa4bf3ff82c00002c6aa8bfbffc6e2ce02c2ce02e38e0bfb4e966e0ee0180bd000000
g1178	2	到	6aa42cbffbac0e53ac2cb3acbffbac6ba3ac2ba7ac3ffbac03802c6bfdacbfa8f8000000
g1179	2	致	6aa4d0bff9e02c62fe7ab7eebfbbee0381ed2ba0bc3ff0b80381f86bfbeebfa648000000
g1180	2	刑	6aa80ebffece2cb2ce2cb2ce6ebacebffece2cb2ce2cb2ce38b00eb8b0ae20b0bd000000
g1181	2	亜	6aaaa9bffffe00e3802aeba93ffffe38e38e3aebae3ffffe00e3806aeba9bffffe000000
g1182	2	妄	6aaea9bffffe0e00000ffff806baa46afaa9bffffe0781e00bfb806abfe43fa0bd000000
g1183	2	審	6aaea9bffffeb002ae1ffff4076dd0bffffe6e6db93ffffc0eaeb00eaeb00ffff0000000
g1184	2	莫	6aeba9bffffe0aeba00eaab00ffff00eaab00abaa03ffffc2affa86fd7f92a00a8000000
g1185	2	蘇	6aeba9bffffe1982542fdffd768ae0bfeffebaebf9bae7f8bfeaed65adedbae4e4000000
g1186	2	蔑	6aeba9bffffe1aeba42eebb82ffff82aaeb83fffee3b4ea47a8bd4b1beee20a4bd000000
g1187	2	熟	6ba380bffff82a9bb83aebb82a9b782adaf9bfee7a1b9c2d1a9a142ceb6c64a34d000000
g1188	2	税	6ba4287e6db40e3ffcbfbaac6e782c2f7ffc3faee8be5ee06e2ce90eb8ee0e60bd000000
g1189	2	誓	6ba6b86baba9bfabfe2b9e381faab46aaaa96aaaa91aaaa42ffff82eaab82eaab8000000
